"rules","support","confidence","coverage","lift","count"
"{ORF1b.L261F,ORF3a.W128L,S.T95I} => {ORF1a.E995K}",0.00538375596584582,0.941422594142259,0.00571874522594289,161.196292726153,2925
"{N.A12S,ORF3a.W128L,S.T95I} => {ORF1a.E995K}",0.00537087176353439,0.941290322580645,0.00570586102363147,161.173644358143,2918
"{N.A12S,ORF1b.L261F,S.G142D} => {ORF1a.E995K}",0.00502852010211651,0.941095418532553,0.00534326275858134,161.140271662198,2732
"{N.A12S,ORF3a.W128L,S.G142D} => {ORF1a.E995K}",0.00501563589980508,0.940628236106317,0.00533221915660012,161.060277751276,2725
"{ORF1b.L261F,ORF3a.W128L,S.G142D} => {ORF1a.E995K}",0.00502852010211651,0.940447504302926,0.00534694395924175,161.029331716131,2732
"{N.A12S,ORF1b.L261F} => {ORF1a.E995K}",0.0057242670269335,0.940429392198367,0.00608686529198363,161.026230447767,3110
"{N.A12S,ORF1b.L261F,ORF3a.W128L} => {ORF1a.E995K}",0.00571138282462208,0.94030303030303,0.00607398108967221,161.004593969955,3103
"{ORF1b.L261F,ORF3a.W128L} => {ORF1a.E995K}",0.0057242670269335,0.939860985191901,0.00609054649264404,160.928904228095,3110
"{N.A12S,ORF3a.W128L} => {ORF1a.E995K}",0.00571138282462208,0.939733494851605,0.00607766229033262,160.907074530845,3103
"{ORF1b.L261F,ORF9b.M8I,S.T95I} => {ORF1a.E995K}",0.00513159372060791,0.939669700033704,0.00546106117971438,160.89615118122,2788
"{ORF3a.W128L,ORF9b.M8I,S.T95I} => {ORF1a.E995K}",0.00512055011862669,0.938913263584205,0.00545369877839356,160.766629378683,2782
"{ORF1b.L261F,ORF9b.M8I,S.G142D} => {ORF1a.E995K}",0.00478187965786921,0.938583815028902,0.00509478171400384,160.710219126699,2598
"{ORF3a.W128L,ORF9b.M8I,S.G142D} => {ORF1a.E995K}",0.00477083605588799,0.938110749185668,0.00508557871235282,160.629217820146,2592
"{ORF1b.L261F,ORF9b.M8I} => {ORF1a.E995K}",0.00546106117971438,0.938033512488144,0.0058218188444343,160.615992867419,2967
"{N.A12S,ORF1b.L261F,ORF9b.M8I} => {ORF1a.E995K}",0.00545369877839356,0.93795504906616,0.00581445644311349,160.602557867222,2963
"{ORF1b.L261F,ORF3a.W128L,ORF9b.M8I} => {ORF1a.E995K}",0.00545001757773315,0.937915742793792,0.00581077524245308,160.595827600255,2961
"{ORF3a.W128L,ORF9b.M8I} => {ORF1a.E995K}",0.00545001757773315,0.937321937321937,0.00581445644311349,160.494152495728,2961
"{N.A12S,ORF3a.W128L,ORF9b.M8I} => {ORF1a.E995K}",0.00544265517641234,0.937242472266244,0.00580709404179267,160.480545989512,2957
"{ORF1b.L261F,ORF9b.M8I} => {N.A12S}",0.00581445644311349,0.998735377805881,0.0058218188444343,160.015903714926,3159
"{ORF3a.W128L,ORF9b.M8I} => {N.A12S}",0.00580709404179267,0.998733776511554,0.00581445644311349,160.015647157919,3155
"{ORF1b.L261F,ORF3a.W128L,ORF9b.M8I} => {N.A12S}",0.00580341284113226,0.99873297434273,0.00581077524245308,160.015518635618,3153
"{ORF1b.L261F,ORF7a.V82A,ORF9b.M8I} => {N.A12S}",0.00566168661570658,0.998701298701299,0.00566904901702739,160.01044361124,3076
"{ORF3a.W128L,ORF7a.V82A,ORF9b.M8I} => {N.A12S}",0.00565432421438576,0.998699609882965,0.00566168661570658,160.010173031267,3072
"{ORF1a.E995K,ORF9b.M8I} => {N.A12S}",0.00545369877839356,0.998651836872262,0.00546106117971438,160.002518910214,2963
"{ORF1a.E995K,ORF1b.L261F,ORF9b.M8I} => {N.A12S}",0.00545369877839356,0.998651836872262,0.00546106117971438,160.002518910214,2963
"{ORF1b.L261F,ORF9b.M8I,S.T95I} => {N.A12S}",0.00545369877839356,0.998651836872262,0.00546106117971438,160.002518910214,2963
"{ORF3a.W128L,ORF9b.M8I,S.T95I} => {N.A12S}",0.00544633637707275,0.998650016874789,0.00545369877839356,160.002227312914,2959
"{ORF1a.E995K,ORF3a.W128L,ORF9b.M8I} => {N.A12S}",0.00544265517641234,0.998649105032084,0.00545001757773315,160.002081218825,2957
"{ORF1a.E995K,ORF7a.V82A,ORF9b.M8I} => {N.A12S}",0.00533774095759073,0.99862258953168,0.00534510335891154,159.997832944604,2900
"{ORF1a.E995K,ORF9b.M8I,S.T95I} => {N.A12S}",0.0051242313192871,0.998565279770445,0.00513159372060791,159.988650859499,2784
"{ORF1b.L261F,ORF9b.M8I,S.G142D} => {N.A12S}",0.00508741931268302,0.998554913294798,0.00509478171400384,159.986989958118,2764
"{ORF3a.W128L,ORF9b.M8I,S.G142D} => {N.A12S}",0.00507821631103201,0.998552298226565,0.00508557871235282,159.986570975757,2759
"{ORF1a.E995K,ORF9b.M8I,S.G142D} => {N.A12S}",0.0047745172565484,0.998460354118553,0.00478187965786921,159.971839826884,2594
"{ORF1a.E995K,ORF3a.W128L} => {N.A12S}",0.00571138282462208,0.997749196141479,0.0057242670269335,159.857899148588,3103
"{ORF1a.E995K,ORF1b.L261F,ORF3a.W128L} => {N.A12S}",0.00571138282462208,0.997749196141479,0.0057242670269335,159.857899148588,3103
"{ORF1a.E995K,ORF3a.W128L,ORF7a.V82A} => {N.A12S}",0.00559542500381925,0.997702658352478,0.00560830920613067,159.850442932928,3040
"{ORF1a.E995K,ORF3a.W128L,S.T95I} => {N.A12S}",0.00537087176353439,0.997606837606838,0.00538375596584582,159.835090674914,2918
"{ORF1a.E995K,ORF3a.W128L,S.G142D} => {N.A12S}",0.00501563589980508,0.997437774524158,0.00502852010211651,159.808003638086,2725
"{ORF1a.E995K,ORF1b.L261F} => {N.A12S}",0.0057242670269335,0.997434252726107,0.00573899182957513,159.807439380816,3110
"{ORF1a.E995K,ORF1b.L261F,ORF7a.V82A} => {N.A12S}",0.00560830920613067,0.997381342062193,0.0056230340087723,159.798962112572,3047
"{ORF1b.L261F,ORF3a.W128L} => {N.A12S}",0.00607398108967221,0.99728014505893,0.00609054649264404,159.78274847852,3300
"{ORF1a.E995K,ORF1b.L261F,S.T95I} => {N.A12S}",0.00538375596584582,0.99727241732015,0.00539848076848745,159.781510351653,2925
"{ORF1b.L261F,ORF3a.W128L,ORF7a.V82A} => {N.A12S}",0.0059212112622653,0.997210167389957,0.00593777666523713,159.771536759991,3217
"{ORF1b.F685Y,ORF1b.L261F,ORF9b.M8I} => {N.A12S}",0.00129946383312381,0.997175141242938,0.00130314503378422,159.765924922568,706
"{ORF1b.F685Y,ORF3a.W128L,ORF9b.M8I} => {N.A12S}",0.0012939420321332,0.997163120567376,0.00129762323279361,159.763998987725,703
"{ORF1b.L261F,ORF3a.W128L,S.T95I} => {N.A12S}",0.00570217982297106,0.997103315094947,0.00571874522594289,159.754417043468,3098
"{ORF1a.E995K,ORF1b.F685Y,ORF9b.M8I} => {N.A12S}",0.00126081122618953,0.997088791848617,0.00126449242684994,159.752090150441,685
"{ORF1a.E995K,ORF1b.L261F,S.G142D} => {N.A12S}",0.00502852010211651,0.997080291970803,0.00504324490475814,159.750728312601,2732
"{ORF1b.L261F,ORF3a.W128L,S.G142D} => {N.A12S}",0.00533037855626991,0.996901893287436,0.00534694395924175,159.722145539651,2896
"{ORF1a.V2766F,ORF1b.F685Y,ORF1b.L820F} => {ORF3a.G172C}",0.00078593634099698,1,0.00078593634099698,159.653540993241,427
"{ORF1a.E995K,ORF7a.V82A,S.G142D} => {N.A12S}",0.00492176528296469,0.996274217585693,0.00494017128626673,159.621580267922,2674
"{ORF1b.F685Y,ORF1b.L261F,ORF3a.W128L} => {N.A12S}",0.00141174045326624,0.996103896103896,0.00141726225425685,159.594291612251,767
"{ORF1a.E995K,ORF1b.F685Y,ORF1b.L261F} => {N.A12S}",0.00137860964732257,0.996010638297872,0.00138413144831318,159.579349984628,749
"{ORF1a.E995K,ORF1b.F685Y,ORF3a.W128L} => {N.A12S}",0.00137308784633196,0.995994659546061,0.00137860964732257,159.576789892667,746
"{ORF1a.V2766F,ORF1b.L820F} => {ORF3a.G172C}",0.00256395625997375,0.999282639885222,0.00256579686030396,159.53901191075,1393
"{ORF1a.E995K,ORF7a.V82A} => {N.A12S}",0.00560830920613067,0.995751633986928,0.00563223701042332,159.537852697355,3047
"{ORF1a.V2766F,ORF1b.L820F,ORF7a.V82A} => {ORF3a.G172C}",0.00247560744412398,0.99925705794948,0.00247744804445418,159.534927664123,1345
"{ORF1a.V2766F,ORF1b.L820F,S.T95I} => {ORF3a.G172C}",0.00243511423685949,0.999244712990937,0.0024369548371897,159.532956747778,1323
"{ORF1a.V2766F,ORF1b.L820F,S.G142D} => {ORF3a.G172C}",0.00232283761671707,0.999208234362629,0.00232467821704727,159.527132805598,1262
"{ORF1a.E995K,ORF7a.V82A,S.T95I} => {N.A12S}",0.00527147934570339,0.995481404240528,0.00529540714999604,159.494556887432,2864
"{ORF1b.F685Y,ORF1b.L261F,ORF7a.V82A} => {ORF1a.E995K}",0.00133443523939768,0.930680359435173,0.00143382765722868,159.356939792464,725
"{ORF1a.E995K,ORF1b.F685Y,ORF7a.V82A} => {N.A12S}",0.00132891343840707,0.994490358126722,0.00133627583972789,159.335772946212,722
"{ORF1b.F685Y,ORF9b.M8I} => {ORF1a.E995K}",0.00126449242684994,0.929634641407307,0.00136020364402053,159.177885380155,687
"{ORF1b.F685Y,ORF9b.M8I,S.G142D} => {ORF1a.E995K}",0.00126449242684994,0.929634641407307,0.00136020364402053,159.177885380155,687
"{ORF1b.F685Y,ORF9b.M8I,S.T95I} => {ORF1a.E995K}",0.00126449242684994,0.929634641407307,0.00136020364402053,159.177885380155,687
"{ORF1a.E995K,ORF1b.F685Y} => {N.A12S}",0.00137860964732257,0.993368700265252,0.00138781264897359,159.156062584138,749
"{ORF1a.E995K,ORF1b.F685Y,S.G142D} => {N.A12S}",0.00137860964732257,0.993368700265252,0.00138781264897359,159.156062584138,749
"{ORF1a.E995K,ORF1b.F685Y,S.T95I} => {N.A12S}",0.00137860964732257,0.993368700265252,0.00138781264897359,159.156062584138,749
"{N.A12S,ORF7a.V82A,S.G142D} => {ORF1a.E995K}",0.00492176528296469,0.924300034566194,0.0053248567552793,158.264460472691,2674
"{N.A12S,ORF7a.V82A,S.T95I} => {ORF1a.E995K}",0.00527147934570339,0.922977763454721,0.00571138282462208,158.038052903471,2864
"{N.A12S,ORF7a.V82A} => {ORF1a.E995K}",0.00560830920613067,0.921100362756953,0.00608870589231384,157.7165925579,3047
"{N.A12S,S.G142D} => {ORF1a.E995K}",0.00502852010211651,0.919555705149781,0.00546842358103519,157.452106575349,2732
"{N.A12S,S.G142D,S.T95I} => {ORF1a.E995K}",0.0050248389014561,0.919501515661839,0.00546474238037478,157.442827910682,2730
"{ORF7a.V82A,ORF9b.M8I} => {N.A12S}",0.00581629704344369,0.982587064676617,0.0059193706619351,157.428644891144,3160
"{ORF7a.V82A,ORF9b.M8I,S.G142D} => {N.A12S}",0.00506901330938099,0.982518729932215,0.00515920272556097,157.417696399558,2754
"{ORF1b.F685Y,ORF1b.L261F} => {ORF1a.E995K}",0.00138413144831318,0.919315403422983,0.00150561107010663,157.410960603564,752
"{ORF1b.F685Y,ORF1b.L261F,S.G142D} => {ORF1a.E995K}",0.00138413144831318,0.919315403422983,0.00150561107010663,157.410960603564,752
"{ORF1b.F685Y,ORF1b.L261F,S.T95I} => {ORF1a.E995K}",0.00138413144831318,0.919315403422983,0.00150561107010663,157.410960603564,752
"{ORF9b.M8I} => {N.A12S}",0.0059690668708506,0.98242956679794,0.00607582169000241,157.403410814181,3243
"{N.A12S} => {ORF9b.M8I}",0.0059690668708506,0.956355057505161,0.00624147571972074,157.403410814181,3243
"{ORF7a.V82A,ORF9b.M8I,S.T95I} => {N.A12S}",0.00545001757773315,0.982415394824154,0.00554756939523395,157.401140201521,2961
"{ORF9b.M8I,S.G142D} => {N.A12S}",0.00521258013513688,0.982310093652445,0.00530645075197727,157.384269003677,2832
"{ORF9b.M8I,S.G142D,S.T95I} => {N.A12S}",0.00520889893447647,0.982297813259285,0.00530276955131686,157.382301457264,2830
"{ORF9b.M8I,S.T95I} => {N.A12S}",0.00559910620447965,0.982240878269293,0.00570033922264086,157.373179417454,3042
"{N.A12S,S.T95I} => {ORF1a.E995K}",0.00538375596584582,0.918655778894472,0.00586047145136858,157.298015546532,2925
"{N.A12S,ORF3a.W128L} => {ORF9b.M8I}",0.00580709404179267,0.955481526347668,0.00607766229033262,157.259639123361,3155
"{N.A12S,ORF1b.L261F,ORF3a.W128L} => {ORF9b.M8I}",0.00580341284113226,0.955454545454545,0.00607398108967221,157.25519842472,3153
"{N.A12S,S.T95I} => {ORF9b.M8I}",0.00559910620447965,0.955402010050251,0.00586047145136858,157.246551791067,3042
"{N.A12S,ORF7a.V82A} => {ORF9b.M8I}",0.00581629704344369,0.955259975816203,0.00608870589231384,157.223174832148,3160
"{N.A12S,ORF1b.L261F} => {ORF9b.M8I}",0.00581445644311349,0.955246446930753,0.00608686529198363,157.220948156294,3159
"{N.A12S,ORF7a.V82A,ORF9b.M8I} => {ORF1a.E995K}",0.00533774095759073,0.917721518987342,0.00581629704344369,157.138045694088,2900
"{N.A12S,ORF3a.W128L,S.T95I} => {ORF9b.M8I}",0.00544633637707275,0.954516129032258,0.00570586102363147,157.100747476327,2959
"{N.A12S,ORF3a.W128L,ORF7a.V82A} => {ORF9b.M8I}",0.00565432421438576,0.954333643988816,0.00592489246292571,157.07071284846,3072
"{N.A12S,ORF1b.L261F,S.T95I} => {ORF9b.M8I}",0.00545369877839356,0.95426731078905,0.00571506402528249,157.059795279916,2963
"{N.A12S,ORF7a.V82A,S.T95I} => {ORF9b.M8I}",0.00545001757773315,0.954237834353851,0.00571138282462208,157.05494384801,2961
"{ORF1a.E995K} => {N.A12S}",0.0057242670269335,0.980144973211472,0.00584022484773634,157.037376611845,3110
"{N.A12S} => {ORF1a.E995K}",0.0057242670269335,0.917133588911825,0.00624147571972074,157.037376611845,3110
"{N.A12S,ORF1b.L261F,ORF7a.V82A} => {ORF9b.M8I}",0.00566168661570658,0.95409429280397,0.00593409546457673,157.031318804814,3076
"{ORF1b.L261F,ORF3a.W128L} => {ORF9b.M8I}",0.00581077524245308,0.954064672106377,0.00609054649264404,157.026443629223,3157
"{N.A12S,S.G142D} => {ORF9b.M8I}",0.00521258013513688,0.953214405923931,0.00546842358103519,156.88650104601,2832
"{N.A12S,S.G142D,S.T95I} => {ORF9b.M8I}",0.00520889893447647,0.953182889861906,0.00546474238037478,156.881313918468,2830
"{ORF1b.L261F,ORF3a.W128L,S.T95I} => {ORF9b.M8I}",0.00545001757773315,0.953009333762472,0.00571874522594289,156.852748876851,2961
"{N.A12S,ORF1a.E995K,ORF3a.W128L} => {ORF9b.M8I}",0.00544265517641234,0.952948759265227,0.00571138282462208,156.84277911468,2957
"{ORF1a.E995K,S.T95I} => {N.A12S}",0.00538375596584582,0.978915662650602,0.00549971378664865,156.840418293641,2925
"{N.A12S,ORF9b.M8I,S.G142D} => {ORF1a.E995K}",0.0047745172565484,0.915960451977401,0.00521258013513688,156.836504733619,2594
"{ORF1b.L261F,ORF3a.W128L,ORF7a.V82A} => {ORF9b.M8I}",0.00565800541504617,0.952882827030378,0.00593777666523713,156.831927539664,3074
"{ORF1a.E995K,S.G142D} => {N.A12S}",0.00502852010211651,0.978860623432461,0.00513711552159852,156.831599991589,2732
"{ORF1a.E995K,S.G142D,S.T95I} => {N.A12S}",0.0050248389014561,0.978845464324131,0.00513343432093812,156.829171221694,2730
"{N.A12S,ORF1a.E995K} => {ORF9b.M8I}",0.00545369877839356,0.952733118971061,0.0057242670269335,156.807287570462,2963
"{N.A12S,ORF1a.E995K,ORF1b.L261F} => {ORF9b.M8I}",0.00545369877839356,0.952733118971061,0.0057242670269335,156.807287570462,2963
"{N.A12S,ORF3a.W128L,S.G142D} => {ORF9b.M8I}",0.00507821631103201,0.952364515015533,0.00533221915660012,156.746620227947,2759
"{N.A12S,ORF1b.L261F,S.G142D} => {ORF9b.M8I}",0.00508741931268302,0.952118498105408,0.00534326275858134,156.706129093961,2764
"{N.A12S,ORF9b.M8I,S.T95I} => {ORF1a.E995K}",0.0051242313192871,0.915187376725838,0.00559910620447965,156.70413393083,2784
"{ORF1a.E995K,ORF3a.W128L} => {ORF9b.M8I}",0.00545001757773315,0.952090032154341,0.0057242670269335,156.701443974397,2961
"{ORF1a.E995K,ORF1b.L261F,ORF3a.W128L} => {ORF9b.M8I}",0.00545001757773315,0.952090032154341,0.0057242670269335,156.701443974397,2961
"{N.A12S,ORF7a.V82A,S.G142D} => {ORF9b.M8I}",0.00506901330938099,0.951952989975804,0.0053248567552793,156.678888641879,2754
"{N.A12S,ORF1a.E995K,S.T95I} => {ORF9b.M8I}",0.0051242313192871,0.951794871794872,0.00538375596584582,156.652864477742,2784
"{N.A12S,ORF1a.E995K,ORF7a.V82A} => {ORF9b.M8I}",0.00533774095759073,0.951755825402035,0.00560830920613067,156.64643795721,2900
"{ORF1a.E995K,ORF1b.L261F} => {ORF9b.M8I}",0.00546106117971438,0.95157152020526,0.00573899182957513,156.616103756146,2967
"{ORF1a.E995K,ORF3a.W128L,S.T95I} => {ORF9b.M8I}",0.00512055011862669,0.951111111111111,0.00538375596584582,156.540326500387,2782
"{ORF1a.E995K,ORF3a.W128L,ORF7a.V82A} => {ORF9b.M8I}",0.00533405975693032,0.951099442074171,0.00560830920613067,156.538405931033,2898
"{ORF1b.L261F,ORF3a.W128L,S.G142D} => {ORF9b.M8I}",0.00508373811202262,0.950774526678141,0.00534694395924175,156.484929148367,2762
"{ORF1a.E995K,ORF1b.L261F,ORF7a.V82A} => {ORF9b.M8I}",0.00534510335891154,0.950572831423895,0.0056230340087723,156.451732773533,2904
"{ORF1a.E995K,ORF1b.L261F,S.T95I} => {ORF9b.M8I}",0.00513159372060791,0.950562563927719,0.00539848076848745,156.450042879277,2788
"{N.A12S,ORF9b.M8I} => {ORF1a.E995K}",0.00545369877839356,0.913660191181005,0.0059690668708506,156.442639624592,2963
"{N.A12S,ORF1a.E995K,S.G142D} => {ORF9b.M8I}",0.0047745172565484,0.949487554904832,0.00502852010211651,156.273110592957,2594
"{ORF1a.E995K,ORF7a.V82A} => {ORF9b.M8I}",0.00534510335891154,0.949019607843137,0.00563223701042332,156.196092687302,2904
"{ORF1a.E995K,ORF3a.W128L,S.G142D} => {ORF9b.M8I}",0.00477083605588799,0.948755490483163,0.00502852010211651,156.152622458344,2592
"{ORF1b.F685Y,ORF9b.M8I} => {N.A12S}",0.00132523223774666,0.974289580514208,0.00136020364402053,156.09923426215,720
"{ORF1b.F685Y,ORF9b.M8I,S.G142D} => {N.A12S}",0.00132523223774666,0.974289580514208,0.00136020364402053,156.09923426215,720
"{ORF1b.F685Y,ORF9b.M8I,S.T95I} => {N.A12S}",0.00132523223774666,0.974289580514208,0.00136020364402053,156.09923426215,720
"{ORF1a.E995K,ORF1b.L261F,S.G142D} => {ORF9b.M8I}",0.00478187965786921,0.948175182481752,0.00504324490475814,156.057111426089,2598
"{ORF1a.E995K,ORF7a.V82A,S.T95I} => {ORF9b.M8I}",0.00501931710046549,0.947862356621481,0.00529540714999604,156.005624421329,2727
"{ORF1b.F685Y,ORF7a.V82A,ORF9b.M8I} => {N.A12S}",0.00125528942519892,0.972895863052782,0.00129026083147279,155.875934913724,682
"{ORF1a.E995K,ORF7a.V82A,S.G142D} => {ORF9b.M8I}",0.0046751248387174,0.946348733233979,0.00494017128626673,155.756502003864,2540
"{ORF7a.V82A,ORF9b.M8I,S.G142D} => {ORF1a.E995K}",0.0046751248387174,0.906171958615769,0.00515920272556097,155.160457386671,2540
"{ORF7a.V82A,ORF9b.M8I,S.T95I} => {ORF1a.E995K}",0.00501931710046549,0.904777704047777,0.00554756939523395,154.921724357662,2727
"{ORF7a.V82A,ORF9b.M8I} => {ORF1a.E995K}",0.00534510335891154,0.902985074626866,0.0059193706619351,154.61477908284,2904
"{ORF1b.E1184D,ORF8.A65V} => {ORF3a.R68I}",0.00132707283807687,1,0.00132707283807687,154.566429587482,721
"{ORF1b.E1184D,ORF1b.F685Y,ORF8.A65V} => {ORF3a.R68I}",0.000508005691136221,1,0.000508005691136221,154.566429587482,276
"{ORF1b.E1184D,ORF8.A65V,S.G142D} => {ORF3a.R68I}",0.00122031801892505,1,0.00122031801892505,154.566429587482,663
"{ORF1b.E1184D,ORF7a.V82A,ORF8.A65V} => {ORF3a.R68I}",0.00132339163741646,1,0.00132339163741646,154.566429587482,719
"{ORF1b.E1184D,ORF8.A65V,S.T95I} => {ORF3a.R68I}",0.00124976762420831,1,0.00124976762420831,154.566429587482,679
"{ORF9b.M8I,S.G142D} => {ORF1a.E995K}",0.00478187965786921,0.901144640998959,0.00530645075197727,154.299648471281,2598
"{ORF9b.M8I,S.G142D,S.T95I} => {ORF1a.E995K}",0.0047781984572088,0.901076015272475,0.00530276955131686,154.28789794313,2596
"{ORF9b.M8I,S.T95I} => {ORF1a.E995K}",0.00513159372060791,0.900226025185664,0.00570033922264086,154.142357298896,2788
"{ORF1a.E995K} => {ORF9b.M8I}",0.00546106117971438,0.935077213993067,0.00584022484773634,153.901358812374,2967
"{ORF9b.M8I} => {ORF1a.E995K}",0.00546106117971438,0.898818539836413,0.00607582169000241,153.901358812374,2967
"{ORF1a.E995K,S.T95I} => {ORF9b.M8I}",0.00513159372060791,0.933065595716198,0.00549971378664865,153.570273013695,2788
"{ORF1a.E995K,S.G142D} => {ORF9b.M8I}",0.00478187965786921,0.930849158007882,0.00513711552159852,153.205476641878,2598
"{ORF1a.E995K,S.G142D,S.T95I} => {ORF9b.M8I}",0.0047781984572088,0.930799569738257,0.00513343432093812,153.197315067666,2596
"{ORF1a.E995K,ORF9b.M8I} => {ORF1b.L261F}",0.00546106117971438,1,0.00546106117971438,152.655521213824,2967
"{N.A12S,ORF1a.E995K} => {ORF1b.L261F}",0.0057242670269335,1,0.0057242670269335,152.655521213824,3110
"{ORF1a.E995K,ORF3a.W128L} => {ORF1b.L261F}",0.0057242670269335,1,0.0057242670269335,152.655521213824,3110
"{N.A12S,ORF1a.E995K,ORF9b.M8I} => {ORF1b.L261F}",0.00545369877839356,1,0.00545369877839356,152.655521213824,2963
"{ORF1a.E995K,ORF3a.W128L,ORF9b.M8I} => {ORF1b.L261F}",0.00545001757773315,1,0.00545001757773315,152.655521213824,2961
"{ORF1a.E995K,ORF1b.F685Y,ORF9b.M8I} => {ORF1b.L261F}",0.00126449242684994,1,0.00126449242684994,152.655521213824,687
"{ORF1a.E995K,ORF9b.M8I,S.G142D} => {ORF1b.L261F}",0.00478187965786921,1,0.00478187965786921,152.655521213824,2598
"{ORF1a.E995K,ORF7a.V82A,ORF9b.M8I} => {ORF1b.L261F}",0.00534510335891154,1,0.00534510335891154,152.655521213824,2904
"{ORF1a.E995K,ORF9b.M8I,S.T95I} => {ORF1b.L261F}",0.00513159372060791,1,0.00513159372060791,152.655521213824,2788
