"rules","support","confidence","coverage","lift","count"
"{ORF1a.E913D} => {ORF1b.P218L}",0.0149841387924348,0.996486296556571,0.0150369742606733,6.01953850403788,7090
"{ORF1a.E913D} => {N.G204R}",0.0149566643489508,0.994659170765987,0.0150369742606733,1.09373305474204,7077
"{ORF8.F120L} => {N.G204R}",0.0204135115086217,0.998552672387057,0.0204430993708352,1.09801437194779,9659
"{ORF3a.P240S} => {ORF1a.M2259I}",0.00945966223341864,0.638152266894782,0.0148235189689898,8.54518320324324,4476
"{ORF3a.P240S} => {ORF1b.P218L}",0.00986121179203114,0.665240946678072,0.0148235189689898,4.01856353351662,4666
"{ORF3a.P240S} => {N.G204R}",0.0146565588893562,0.988736812090106,0.0148235189689898,1.08722079442592,6935
"{S.L5F} => {N.G204R}",0.0252532403992671,0.943391757460919,0.0267685616283469,1.03735910654862,11949
"{ORF1a.L3829F} => {N.G204R}",0.0346727476768245,0.943470009776295,0.0367502382879618,1.03744515325331,16406
"{ORF8.C61F} => {ORF1a.M2259I}",0.0357928596034804,0.985166656971671,0.0363317813795129,13.1918822611307,16936
"{ORF8.C61F} => {ORF1b.P218L}",0.0362683788176268,0.998254900820197,0.0363317813795129,6.03022222492806,17161
"{ORF8.C61F} => {N.G204R}",0.0361859554871747,0.995986271886452,0.0363317813795129,1.09519234291341,17122
"{ORF1b.P1975S} => {ORF1b.P218L}",0.0474018686848407,0.997199004090343,0.0475350140648016,6.02384380201988,22429
"{ORF1b.P1975S} => {N.G204R}",0.0472497025363138,0.993997865907878,0.0475350140648017,1.09300588004358,22357
"{ORF3a.L15F} => {ORF1a.F2780L}",0.0404423808084672,0.972110744221488,0.0416026476909844,21.4139071001419,19136
"{ORF1a.F2780L} => {ORF3a.L15F}",0.0404423808084672,0.890875232774674,0.0453962343105077,21.4139071001419,19136
"{ORF3a.L15F} => {ORF1b.K1383R}",0.0411355821517561,0.988773177546355,0.0416026476909844,4.46277329231722,19464
"{ORF3a.L15F} => {N.G204R}",0.0414018729116781,0.995173990347981,0.0416026476909844,1.09429915337221,19590
"{ORF1a.F2780L} => {ORF1b.K1383R}",0.0450686544074291,0.992783985102421,0.0453962343105077,4.48087585137556,21325
"{ORF1a.F2780L} => {N.G204R}",0.0452482949994399,0.996741154562384,0.0453962343105077,1.09602241632889,21410
"{ORF1a.L730F} => {N.G204R}",0.0876730625762152,0.995918759302828,0.0880323437602369,1.0951181056807,41484
"{S.K1191N} => {ORF1b.K2557R}",0.0546551217646201,0.980846544792536,0.0557223982230375,16.5804800492962,25861
"{ORF1b.K2557R} => {S.K1191N}",0.0546551217646201,0.923904112036012,0.0591567036585392,16.5804800492962,25861
"{S.K1191N} => {ORF1a.Q3966R}",0.0546614620208087,0.980960327694758,0.0557223982230375,12.2900430368932,25864
"{ORF1a.Q3966R} => {S.K1191N}",0.0546614620208087,0.684830672280033,0.079817485158517,12.2900430368932,25864
"{S.K1191N} => {ORF1b.K1383R}",0.0548516697064673,0.984373814761435,0.0557223982230375,4.44291701062836,25954
"{S.K1191N} => {N.G204R}",0.0555131697688131,0.996245164226656,0.0557223982230375,1.09547702244829,26267
"{ORF1b.K2557R} => {ORF1a.Q3966R}",0.0546973901392109,0.924618627415955,0.0591567036585392,11.5841613598783,25881
"{ORF1a.Q3966R} => {ORF1b.K2557R}",0.0546973901392109,0.685280800699023,0.079817485158517,11.5841613598783,25881
"{ORF1b.K2557R} => {ORF1b.K1383R}",0.0555258502811904,0.938623128862849,0.0591567036585392,4.23642380898219,26273
"{ORF1b.K2557R} => {N.G204R}",0.0586262355574248,0.991032831981708,0.0591567036585392,1.08974551135771,27740
"{ORF1a.M2259I} => {ORF1b.P218L}",0.0744219271420027,0.996547430382613,0.0746797642270065,6.01990779905079,35214
"{ORF1a.M2259I} => {N.G204R}",0.0743035756931485,0.99496264432873,0.0746797642270065,1.09406675605056,35158
"{ORF1a.Q3966R} => {ORF1b.K1383R}",0.0795638749109722,0.996822622924776,0.079817485158517,4.49910402080839,37647
"{ORF1a.Q3966R} => {N.G204R}",0.0795427407236768,0.99655784150184,0.079817485158517,1.09582084421296,37637
"{ORF1b.P218L} => {N.G204R}",0.16414923272333,0.991586768629754,0.165541975666097,1.090354623343,77670
"{ORF1b.K1383R} => {N.G204R}",0.220862824330522,0.996852196308485,0.22156025251127,1.09614451848382,104505
"{ORF1a.L730F,ORF1a.V1291F} => {N.G204R}",0.00617329610898478,0.99931577146767,0.00617752294644386,1.09885348017003,2921
"{N.G204R,ORF1a.V1291F} => {ORF1a.L730F}",0.00617329610898478,0.51004016064257,0.0121035490640725,5.79378145414037,2921
"{ORF1b.E1871G,ORF1b.K1383R} => {N.G204R}",0.0115477199382036,0.998538011695906,0.01156462728804,1.09799825096586,5464
"{N.G204R,ORF1b.E1871G} => {ORF1b.K1383R}",0.0115477199382036,0.997808619430241,0.0115730809629581,4.50355426174416,5464
"{ORF1a.L3606F,ORF1a.Q3966R} => {ORF1b.K1383R}",0.00124057679423967,0.998299319727891,0.00124269021296921,4.50576901051831,587
"{ORF1a.L3606F,ORF1b.K1383R} => {ORF1a.Q3966R}",0.00124057679423967,0.508225108225108,0.00244099863261808,6.36734052965684,587
"{ORF1a.L3606F,ORF1a.Q3966R} => {N.G204R}",0.00123846337551013,0.996598639455782,0.00124269021296921,1.09586570588227,586
"{ORF1a.L3606F,ORF1b.P218L} => {N.G204R}",0.00135681482436434,0.974203338391502,0.00139274294276651,1.07123970155353,642
"{ORF1a.L3606F,ORF1b.K1383R} => {N.G204R}",0.002436771795159,0.998268398268398,0.00244099863261808,1.09770178246054,1153
"{ORF1a.N460Y,ORF3a.G100C} => {ORF8.F120L}",0.00196336599974216,0.995712754555198,0.00197181967466032,48.7065457391315,929
"{ORF3a.G100C,ORF8.F120L} => {ORF1a.N460Y}",0.00196336599974216,0.996781115879828,0.00196970625593078,52.5625688462622,929
"{ORF1a.N460Y,ORF3a.G100C} => {N.G204R}",0.00196970625593078,0.9989281886388,0.00197181967466032,1.09842729181944,932
"{ORF3a.G100C,ORF8.F120L} => {N.G204R}",0.00196759283720124,0.998927038626609,0.00196970625593078,1.09842602725929,931
"{ORF1a.M2259I,ORF1b.A1432V} => {ORF1b.P218L}",0.00966255043145443,0.999781325169473,0.00966466385018397,6.03944299412049,4572
"{ORF1b.A1432V,ORF1b.P218L} => {ORF1a.M2259I}",0.00966255043145443,0.962526315789474,0.0100387389653125,12.8887165854414,4572
"{ORF1a.M2259I,ORF1b.A1432V} => {N.G204R}",0.00954419898260022,0.987535534659961,0.00966466385018397,1.08589986272199,4516
"{N.G204R,ORF1b.A1432V} => {ORF1a.M2259I}",0.00954419898260022,0.922008983258473,0.0103515249372843,12.346168909369,4516
"{ORF1b.A1432V,ORF1b.P218L} => {N.G204R}",0.00991193384154009,0.987368421052632,0.0100387389653125,1.08571610361977,4690
"{N.G204R,ORF1b.A1432V} => {ORF1b.P218L}",0.00991193384154009,0.957533687219273,0.0103515249372843,5.78423498551599,4690
"{S.D138H,S.S98F} => {ORF1a.L730F}",0.00754067802699681,0.990835878922522,0.00761042084507161,11.2553617977177,3568
"{ORF1a.L730F,S.D138H} => {S.S98F}",0.00754067802699681,0.643578643578644,0.0117167934365668,30.9849588976573,3568
"{ORF1a.L730F,S.S98F} => {S.D138H}",0.00754067802699681,0.949693904711206,0.00794011416687977,78.0010095140578,3568
"{S.D138H,S.S98F} => {N.G204R}",0.00758505982031714,0.996667592335462,0.00761042084507161,1.09594152687295,3589
"{N.G204R,S.D138H} => {S.S98F}",0.00758505982031714,0.625479261066574,0.0121267966700975,30.1135679203386,3589
"{ORF1a.L730F,S.D138H} => {N.G204R}",0.0116724116432465,0.996212121212121,0.0117167934365668,1.09544068815581,5523
"{N.G204R,S.D138H} => {ORF1a.L730F}",0.0116724116432465,0.962530498431509,0.0121267966700975,10.9338279241211,5523
"{ORF1a.L3829F,ORF3a.T151I} => {S.L5F}",0.0014836199481367,0.786995515695067,0.0018851695067492,29.399992671316,702
"{ORF1a.L3829F,S.L5F} => {ORF3a.T151I}",0.0014836199481367,0.828807556080283,0.00179006566391993,50.2452767313055,702
"{ORF3a.T151I,S.L5F} => {N.G204R}",0.0106114754410177,0.996625645097261,0.0106474035594198,1.09589540144394,5021
"{N.G204R,ORF3a.T151I} => {S.L5F}",0.0106114754410177,0.648456670541134,0.0163642012228241,24.2245616161327,5021
"{ORF1a.L3829F,ORF3a.T151I} => {N.G204R}",0.00188305608801966,0.998878923766816,0.0018851695067492,1.09837311987742,891
"{ORF1a.T4087I,ORF1b.P218L} => {N.G204R}",0.0136125300369637,0.983959670027498,0.0138344390035653,1.08196782101086,6441
"{N.G204R,ORF1a.T4087I} => {ORF1b.P218L}",0.0136125300369637,0.896575723830735,0.0151828001530115,5.41600231737693,6441
"{ORF1a.N460Y,ORF8.L118V} => {ORF8.F120L}",0.0114674100264811,0.980307136404697,0.0116977726680009,47.9529604891142,5426
"{ORF8.F120L,ORF8.L118V} => {ORF1a.N460Y}",0.0114674100264811,0.963594388208134,0.0119006608660367,50.8125560999975,5426
"{ORF1a.N460Y,ORF8.F120L} => {ORF8.L118V}",0.0114674100264811,0.627500867352839,0.0182747317543278,51.1741990525234,5426
"{ORF1a.N460Y,ORF8.L118V} => {N.G204R}",0.0116893189930828,0.999277326106594,0.0116977726680009,1.09881120542562,5531
"{N.G204R,ORF8.L118V} => {ORF1a.N460Y}",0.0116893189930828,0.955928102315935,0.0122282407691153,50.4082951508441,5531
"{N.G204R,ORF1a.N460Y} => {ORF8.L118V}",0.0116893189930828,0.616954824316787,0.0189467989103213,50.314143977508,5531
"{ORF8.F120L,ORF8.L118V} => {N.G204R}",0.0118943206098481,0.999467234949387,0.0119006608660367,1.09902003030238,5628
"{N.G204R,ORF8.L118V} => {ORF8.F120L}",0.0118943206098481,0.972692706533011,0.0122282407691153,47.5804910443611,5628
"{N.G204R,ORF8.F120L} => {ORF8.L118V}",0.0118943206098481,0.58266901335542,0.0204135115086217,47.518053954213,5628
"{ORF1b.P1001S,S.L5F} => {ORF1b.K1383R}",0.00257414401257907,0.989439480097482,0.00260161845606308,4.4657806121933,1218
"{ORF1b.K1383R,S.L5F} => {ORF1b.P1001S}",0.00257414401257907,0.521627408993576,0.00493483273347465,33.2726983326049,1218
"{ORF1b.P1001S,S.L5F} => {N.G204R}",0.00259950503733354,0.999187652315191,0.00260161845606308,1.09871259959894,1230
"{ORF1b.K1383R,ORF1b.P1001S} => {N.G204R}",0.0153265126266202,0.99793587450117,0.0153582139075633,1.09733613737688,7252
"{N.G204R,ORF1b.P1001S} => {ORF1b.K1383R}",0.0153265126266202,0.98,0.015639298598592,4.42317603853675,7252
"{ORF1a.A2345V,ORF1a.L3829F} => {N.G204R}",0.00526029921782373,0.997595190380761,0.00527297973020097,1.09696151912103,2489
"{ORF1a.A599V,ORF1b.D2270Y} => {ORF1a.Q3966R}",0.0103092565626935,0.997954173486088,0.0103303907499889,12.5029518470064,4878
"{ORF1a.Q3966R,ORF1b.D2270Y} => {ORF1a.A599V}",0.0103092565626935,0.994901080970834,0.010362092030932,86.6312771033726,4878
"{ORF1a.A599V,ORF1a.Q3966R} => {ORF1b.D2270Y}",0.0103092565626935,0.99227013832384,0.010389566474416,93.9206810442642,4878
"{ORF1a.A599V,ORF1b.D2270Y} => {ORF1b.K1383R}",0.0103240504938003,0.999386252045827,0.0103303907499889,4.51067481968586,4885
"{ORF1b.D2270Y,ORF1b.K1383R} => {ORF1a.A599V}",0.0103240504938003,0.992079610073111,0.0104064738242523,86.3855967720765,4885
"{ORF1a.A599V,ORF1b.K1383R} => {ORF1b.D2270Y}",0.0103240504938003,0.978761771188139,0.0105480728791315,92.6420826140784,4885
"{ORF1a.A599V,ORF1b.D2270Y} => {N.G204R}",0.0102860089566686,0.995703764320786,0.0103303907499889,1.09488169593818,4867
"{N.G204R,ORF1b.D2270Y} => {ORF1a.A599V}",0.0102860089566686,0.978684898451639,0.0105100313419998,85.2192486834131,4867
"{N.G204R,ORF1a.A599V} => {ORF1b.D2270Y}",0.0102860089566686,0.901964418087472,0.011404007464595,85.3730341694729,4867
"{ORF1a.Q3966R,ORF1b.D2270Y} => {ORF1b.K1383R}",0.0103557517747434,0.9993881297165,0.010362092030932,4.51068329444906,4900
"{ORF1b.D2270Y,ORF1b.K1383R} => {ORF1a.Q3966R}",0.0103557517747434,0.995125913891145,0.0104064738242523,12.4675177614884,4900
"{ORF1a.Q3966R,ORF1b.D2270Y} => {N.G204R}",0.0103177102376117,0.995716908015501,0.010362092030932,1.09489614882193,4882
"{N.G204R,ORF1b.D2270Y} => {ORF1a.Q3966R}",0.0103177102376117,0.981701186406596,0.0105100313419998,12.2993249468703,4882
"{ORF1b.D2270Y,ORF1b.K1383R} => {N.G204R}",0.010362092030932,0.995735174654752,0.0104064738242523,1.09491623492553,4903
"{N.G204R,ORF1b.D2270Y} => {ORF1b.K1383R}",0.010362092030932,0.985923989543535,0.0105100313419998,4.44991363915053,4903
"{ORF1a.A599V,ORF1a.Q3966R} => {ORF1b.K1383R}",0.0103832262182274,0.999389747762408,0.010389566474416,4.51069059741017,4913
"{ORF1a.A599V,ORF1b.K1383R} => {ORF1a.Q3966R}",0.0103832262182274,0.984371869364857,0.0105480728791315,12.3327848203924,4913
"{ORF1a.A599V,ORF1a.Q3966R} => {N.G204R}",0.0103451846810957,0.995728234336859,0.010389566474416,1.09490860331129,4895
"{N.G204R,ORF1a.A599V} => {ORF1a.Q3966R}",0.0103451846810957,0.907153446997776,0.011404007464595,11.365347394699,4895
"{ORF1a.A599V,ORF1b.K1383R} => {N.G204R}",0.0105036910858111,0.995792426367461,0.0105480728791315,1.09497918924443,4970
"{N.G204R,ORF1a.A599V} => {ORF1b.K1383R}",0.0105036910858111,0.921052631578947,0.011404007464595,4.15712033697063,4970
"{ORF1a.K3353R,ORF1a.L730F} => {N.G204R}",0.00205001616765328,0.996916752312436,0.0020563564238419,1.09621550464418,970
"{ORF1a.K3353R,S.K1191N} => {ORF1b.K2557R}",0.00435575600158084,0.998546511627907,0.00436209625776946,16.8796848010947,2061
"{ORF1a.K3353R,ORF1b.K2557R} => {S.K1191N}",0.00435575600158084,0.995171414775471,0.00437689018887623,17.859450535351,2061
"{ORF1a.K3353R,S.K1191N} => {ORF1a.Q3966R}",0.0043536425828513,0.998062015503876,0.00436209625776946,12.5043029546938,2060
"{ORF1a.K3353R,ORF1a.Q3966R} => {S.K1191N}",0.0043536425828513,0.973534971644612,0.00447199403170551,17.4711606587335,2060
"{ORF1a.K3353R,S.K1191N} => {ORF1b.K1383R}",0.00435786942031038,0.999031007751938,0.00436209625776946,4.50907144412611,2062
"{ORF1a.K3353R,ORF1b.K1383R} => {S.K1191N}",0.00435786942031038,0.813733228097869,0.00535540306065301,14.6033418167103,2062
"{ORF1a.K3353R,S.K1191N} => {N.G204R}",0.00433884865174452,0.994670542635659,0.00436209625776946,1.0937455593166,2053
"{ORF1a.K3353R,ORF1b.K2557R} => {ORF1a.Q3966R}",0.00434941574539222,0.993722839208112,0.00437689018887623,12.4499392236499,2058
"{ORF1a.K3353R,ORF1a.Q3966R} => {ORF1b.K2557R}",0.00434941574539222,0.972589792060491,0.00447199403170551,16.4409057961447,2058
"{ORF1a.K3353R,ORF1b.K2557R} => {ORF1b.K1383R}",0.00435786942031038,0.995654273297924,0.00437689018887623,4.4938307391001,2062
"{ORF1a.K3353R,ORF1b.K1383R} => {ORF1b.K2557R}",0.00435786942031038,0.813733228097869,0.00535540306065301,13.7555539401731,2062
"{ORF1a.K3353R,ORF1b.K2557R} => {N.G204R}",0.0043536425828513,0.994688556253018,0.00437689018887623,1.09376536719584,2060
"{ORF1a.K3353R,ORF1a.Q3966R} => {ORF1b.K1383R}",0.00447199403170551,1,0.00447199403170551,4.5134449372824,2116
"{ORF1a.K3353R,ORF1b.K1383R} => {ORF1a.Q3966R}",0.00447199403170551,0.835043409629045,0.005355403060653,10.4619107952431,2116
"{ORF1a.K3353R,ORF1a.Q3966R} => {N.G204R}",0.00445085984441011,0.995274102079395,0.00447199403170551,1.09440923681892,2106
"{ORF1a.K3353R,ORF1b.K1383R} => {N.G204R}",0.00533426887335761,0.996053670086819,0.00535540306065301,1.09526645436961,2524
"{ORF3a.W131C,S.S98F} => {N.G204R}",0.00252553538179966,0.999163879598662,0.0025276488005292,1.09868645898049,1195
"{ORF1a.L730F,S.S98F} => {N.G204R}",0.00790841288593668,0.996007452754858,0.00794011416687977,1.09521563352047,3742
"{N.G204R,S.S98F} => {ORF1a.L730F}",0.00790841288593668,0.506359945872801,0.0156181644112966,5.75197619697498,3742
"{ORF1a.V3748I,S.L5F} => {N.G204R}",0.00162733242174539,0.99740932642487,0.00163155925920447,1.09675714202562,770
"{ORF1a.N460Y,ORF8.F120L} => {N.G204R}",0.0182641646606801,0.99942176477391,0.0182747317543278,1.09897003103089,8642
"{N.G204R,ORF1a.N460Y} => {ORF8.F120L}",0.0182641646606801,0.963970998326827,0.0189467989103213,47.1538576827571,8642
"{N.G204R,ORF8.F120L} => {ORF1a.N460Y}",0.0182641646606801,0.894709597266798,0.0204135115086217,47.1801020851375,8642
"{ORF1a.E913D,ORF3a.P240S} => {ORF1a.M2259I}",0.00943641462739371,0.961662718070213,0.00981260316125174,12.8771525730453,4465
"{ORF1a.E913D,ORF1a.M2259I} => {ORF3a.P240S}",0.00943641462739371,0.653829257577976,0.014432536504025,44.1075603536353,4465
"{ORF1a.M2259I,ORF3a.P240S} => {ORF1a.E913D}",0.00943641462739371,0.997542448614835,0.00945966223341864,66.3393067861891,4465
"{ORF1a.E913D,ORF3a.P240S} => {ORF1b.P218L}",0.00980203606760404,0.998923110058152,0.00981260316125174,6.03425871920854,4638
"{ORF1a.E913D,ORF1b.P218L} => {ORF3a.P240S}",0.00980203606760404,0.654160789844852,0.0149841387924348,44.1299256413629,4638
"{ORF1b.P218L,ORF3a.P240S} => {ORF1a.E913D}",0.00980203606760404,0.993999142734676,0.00986121179203114,66.1036672340602,4638
"{ORF1a.E913D,ORF3a.P240S} => {N.G204R}",0.00976188111174279,0.99483092827913,0.00981260316125174,1.09392192031032,4619
"{N.G204R,ORF1a.E913D} => {ORF3a.P240S}",0.00976188111174279,0.652677688285997,0.0149566643489508,44.0298750688937,4619
"{N.G204R,ORF3a.P240S} => {ORF1a.E913D}",0.00976188111174279,0.666041816870944,0.0146565588893562,44.2936062351896,4619
"{ORF1a.E913D,ORF1a.M2259I} => {ORF1b.P218L}",0.0144261962478364,0.999560697027383,0.014432536504025,6.03811023159182,6826
"{ORF1a.E913D,ORF1b.P218L} => {ORF1a.M2259I}",0.0144261962478364,0.962764456981664,0.0149841387924348,12.8919054170433,6826
"{ORF1a.E913D,ORF1a.M2259I} => {N.G204R}",0.014377587617057,0.996192707570655,0.014432536504025,1.09541934080186,6803
"{N.G204R,ORF1a.E913D} => {ORF1a.M2259I}",0.014377587617057,0.961283029532288,0.0149566643489508,12.8720683505406,6803
"{ORF1a.E913D,ORF1b.P218L} => {N.G204R}",0.0149059422994418,0.994781382228491,0.0149841387924348,1.0938674391826,7053
"{N.G204R,ORF1a.E913D} => {ORF1b.P218L}",0.0149059422994418,0.996608732513777,0.0149566643489508,6.02027811075523,7053
"{ORF3a.P240S,S.K1191N} => {ORF1b.K2557R}",0.00420147643432446,0.996491228070175,0.00421627036543123,16.8449417638627,1988
"{ORF1b.K2557R,ORF3a.P240S} => {S.K1191N}",0.00420147643432446,0.989547038327526,0.00424585822764479,17.7585148860017,1988
"{ORF3a.P240S,S.K1191N} => {ORF1a.Q3966R}",0.00421415694670169,0.999498746867168,0.00421627036543123,12.5223031630497,1994
"{ORF1a.Q3966R,ORF3a.P240S} => {S.K1191N}",0.00421415694670169,0.990561351217089,0.00425431190256294,17.7767178514502,1994
"{ORF3a.P240S,S.K1191N} => {ORF1b.K1383R}",0.00421627036543123,1,0.00421627036543123,4.5134449372824,1995
"{ORF1b.K1383R,ORF3a.P240S} => {S.K1191N}",0.00421627036543123,0.969387755102041,0.00434941574539222,17.3967342758995,1995
"{ORF3a.P240S,S.K1191N} => {N.G204R}",0.00418668250321768,0.992982456140351,0.00421627036543123,1.091889329511,1981
"{ORF1b.K2557R,ORF3a.P240S} => {ORF1a.Q3966R}",0.00422472404034939,0.995022399203584,0.00424585822764479,12.4662208691175,1999
"{ORF1a.Q3966R,ORF3a.P240S} => {ORF1b.K2557R}",0.00422472404034939,0.99304520615996,0.00425431190256294,16.7866893309667,1999
"{ORF1b.K2557R,ORF3a.P240S} => {ORF1b.K1383R}",0.00422895087780847,0.996017919362867,0.00424585822764478,4.49547203559088,2001
"{ORF1b.K1383R,ORF3a.P240S} => {ORF1b.K2557R}",0.00422895087780847,0.972303206997085,0.00434941574539222,16.4360612891711,2001
"{ORF1b.K2557R,ORF3a.P240S} => {N.G204R}",0.00421627036543123,0.993031358885017,0.00424585822764478,1.0919431032557,1995
"{ORF1a.M2259I,ORF3a.P240S} => {ORF1b.P218L}",0.00944909513977095,0.998882931188561,0.00945966223341864,6.03401600814127,4471
"{ORF1b.P218L,ORF3a.P240S} => {ORF1a.M2259I}",0.00944909513977095,0.958208315473639,0.00986121179203114,12.8308963665303,4471
"{ORF1a.M2259I,ORF3a.P240S} => {N.G204R}",0.00942796095247555,0.996648793565684,0.00945966223341864,1.09592085563551,4461
"{N.G204R,ORF3a.P240S} => {ORF1a.M2259I}",0.00942796095247555,0.643258832011536,0.0146565588893562,8.61356270563738,4461
"{ORF1a.Q3966R,ORF3a.P240S} => {ORF1b.K1383R}",0.00425431190256294,1,0.00425431190256294,4.5134449372824,2013
"{ORF1b.K1383R,ORF3a.P240S} => {ORF1a.Q3966R}",0.00425431190256294,0.978134110787172,0.00434941574539222,12.2546345433536,2013
"{ORF1a.Q3966R,ORF3a.P240S} => {N.G204R}",0.00422472404034939,0.99304520615996,0.00425431190256294,1.0919583298004,1999
"{ORF1b.P218L,ORF3a.P240S} => {N.G204R}",0.0098104897425222,0.994856408058294,0.00986121179203114,1.09394993802484,4642
"{N.G204R,ORF3a.P240S} => {ORF1b.P218L}",0.0098104897425222,0.669358327325162,0.0146565588893562,4.04343565812745,4642
"{ORF1b.K1383R,ORF3a.P240S} => {N.G204R}",0.00431982788317867,0.993197278911565,0.00434941574539222,1.09212554988949,2044
"{ORF1a.L3829F,S.L5F} => {N.G204R}",0.00170975575219743,0.955135773317591,0.00179006566391993,1.05027289522657,809
